blocks,ci_high,ci_low,comparison,condition,dataset,delta,metric,seed
64,-0.359375,-0.609375,cluster_trust_weighted_minus_cluster_static_nearest,unseen,lotte_technology_search_100k,-0.484375,hit_at_10,19
64,-0.24670138888888887,-0.4420895337301587,cluster_trust_weighted_minus_cluster_static_nearest,unseen,lotte_technology_search_100k,-0.34326636904761904,evidence_recall_at_10,19
64,-0.21086077008928572,-0.44025204613095237,cluster_trust_weighted_minus_cluster_static_nearest,unseen,lotte_technology_search_100k,-0.3260974702380952,mrr_at_10,19
64,-0.2146673552498157,-0.41000626637971455,cluster_trust_weighted_minus_cluster_static_nearest,unseen,lotte_technology_search_100k,-0.3102346704904717,ndcg_at_10,19
64,-0.5,-0.75,cluster_trust_weighted_minus_cluster_static_nearest,unseen,lotte_technology_search_100k,-0.625,selected_cluster_hit,19
64,-0.484375,-0.734375,cluster_trust_weighted_minus_cluster_static_nearest,unseen,lotte_technology_search_100k,-0.609375,route_true_reward,19
64,0.5,0.25,cluster_oracle_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.375,hit_at_10,19
64,0.27549665178571425,0.117578125,cluster_oracle_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.19419642857142855,evidence_recall_at_10,19
64,0.36791015624999956,0.15162078373015872,cluster_oracle_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.25839533730158726,mrr_at_10,19
64,0.26784233937237684,0.11057147284302689,cluster_oracle_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.1872027997716087,ndcg_at_10,19
64,0.59375,0.3125,cluster_oracle_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.453125,selected_cluster_hit,19
64,0.546875,0.265625,cluster_oracle_minus_cluster_cold_no_feedback,unseen,lotte_technology_search_100k,0.40625,route_true_reward,19
