selector,split,budget_ratio,min_keep,target_coverage,final_hit@10,hit_delta_vs_dense_pp,token_saving_vs_dense_pct,actual_coverage,source_selective_risk,dense_selective_risk,hit_delta_vs_source_pp,num_seeds,token_saving_vs_source_pct
dense_budget_only,test,0.92,6,1.0,0.8561151079136691,-1.4388489208633115,15.846437426595328,1.0,0.01652892561983471,0.01652892561983471,-1.4388489208633115,3,15.846437426595328
dense_budget_only,test,0.92,7,1.0,0.8561151079136691,-1.4388489208633115,15.508939057810256,1.0,0.01652892561983471,0.01652892561983471,-1.4388489208633115,3,15.508939057810256
dense_budget_only,test,0.92,8,1.0,0.8585131894484412,-1.1990407673860948,13.842816129453217,1.0,0.013774104683195593,0.013774104683195593,-1.1990407673860948,3,13.842816129453217
dense_budget_only,test,0.95,4,1.0,0.8561151079136691,-1.4388489208633115,13.834660054808822,1.0,0.01652892561983471,0.01652892561983471,-1.4388489208633115,3,13.834660054808822
dense_budget_only,test,0.95,5,1.0,0.8561151079136691,-1.4388489208633115,13.290160511548999,1.0,0.01652892561983471,0.01652892561983471,-1.4388489208633115,3,13.290160511548999
dense_budget_only,test,0.95,6,1.0,0.8561151079136691,-1.4388489208633115,13.288203053634351,1.0,0.01652892561983471,0.01652892561983471,-1.4388489208633115,3,13.288203053634351
dense_budget_only,test,0.95,7,1.0,0.8561151079136691,-1.4388489208633115,13.12932271956152,1.0,0.01652892561983471,0.01652892561983471,-1.4388489208633115,3,13.12932271956152
dense_budget_only,test,0.95,8,1.0,0.8585131894484412,-1.1990407673860948,12.326275610074378,1.0,0.013774104683195593,0.013774104683195593,-1.1990407673860948,3,12.326275610074378
dense_budget_only,test,0.98,4,1.0,0.8609112709832134,-0.959232613908878,10.210752968811176,1.0,0.011019283746556474,0.011019283746556474,-0.959232613908878,3,10.210752968811176
dense_budget_only,test,0.98,5,1.0,0.8609112709832134,-0.959232613908878,10.210752968811176,1.0,0.011019283746556474,0.011019283746556474,-0.959232613908878,3,10.210752968811176
dense_budget_only,test,0.98,6,1.0,0.8609112709832134,-0.959232613908878,10.210752968811176,1.0,0.011019283746556474,0.011019283746556474,-0.959232613908878,3,10.210752968811176
dense_budget_only,test,0.98,7,1.0,0.8609112709832134,-0.959232613908878,10.05758188698942,1.0,0.011019283746556474,0.011019283746556474,-0.959232613908878,3,10.05758188698942
dense_budget_only,test,0.98,8,1.0,0.8609112709832134,-0.959232613908878,10.04795771890904,1.0,0.011019283746556474,0.011019283746556474,-0.959232613908878,3,10.04795771890904
geometry_feedback,calibration,0.75,4,0.1,0.8584729981378026,-0.18621973929236293,4.432337881485907,0.1005586592178771,0.020833333333333332,0.020833333333333332,-0.18621973929236293,3,4.432337881485907
geometry_feedback,calibration,0.75,4,0.2,0.8566108007448789,-0.37243947858472587,7.528585057006294,0.2011173184357542,0.021169354838709676,0.021169354838709676,-0.37243947858472587,3,7.528585057006294
geometry_feedback,calibration,0.75,4,0.3,0.8528864059590316,-0.7448789571694555,10.885068726378659,0.3016759776536313,0.026844863731656184,0.026844863731656184,-0.7448789571694555,3,10.885068726378659
geometry_feedback,calibration,0.75,4,0.4,0.8491620111731844,-1.1173184357541888,14.51590341130347,0.4022346368715084,0.029428741193447076,0.029428741193447076,-1.1173184357541888,3,14.51590341130347
geometry_feedback,calibration,0.75,4,0.5,0.8435754189944135,-1.6759776536312776,17.397156175922397,0.5027932960893855,0.035590638415731894,0.035590638415731894,-1.6759776536312776,3,17.397156175922397
geometry_feedback,calibration,0.75,4,0.6,0.8435754189944135,-1.6759776536312776,20.400902825298765,0.6033519553072626,0.030005941770647655,0.030005941770647655,-1.6759776536312776,3,20.400902825298765
geometry_feedback,calibration,0.75,4,0.7,0.8398510242085662,-2.0484171322160107,23.228469998449924,0.7039106145251397,0.03181611108068234,0.03181611108068234,-2.0484171322160107,3,23.228469998449924
geometry_feedback,calibration,0.75,4,0.8,0.8398510242085662,-2.0484171322160107,26.14236259450114,0.8044692737430168,0.02845243532266433,0.02845243532266433,-2.0484171322160107,3,26.14236259450114
geometry_feedback,calibration,0.75,4,0.9,0.8361266294227188,-2.4208566108007443,29.218320145077126,0.9050279329608939,0.030452613236550904,0.030452613236550904,-2.4208566108007443,3,29.218320145077126
geometry_feedback,calibration,0.75,4,1.0,0.8324022346368715,-2.7932960893854775,31.941036585596382,1.0,0.032467532467532464,0.032467532467532464,-2.7932960893854775,3,31.941036585596382
geometry_feedback,calibration,0.75,5,0.1,0.8584729981378026,-0.18621973929236293,4.396295442143705,0.1005586592178771,0.020833333333333332,0.020833333333333332,-0.18621973929236293,3,4.396295442143705
geometry_feedback,calibration,0.75,5,0.2,0.8566108007448789,-0.37243947858472587,7.486997626996039,0.2011173184357542,0.021169354838709676,0.021169354838709676,-0.37243947858472587,3,7.486997626996039
