run_id,source_label,method,seed,num_queries,num_skipped_no_gt,avg_bm25_candidates,avg_bm25_candidates_mean,avg_cluster_candidates,avg_cluster_candidates_mean,avg_context_chunks@1,avg_context_chunks@10,avg_context_chunks@5,avg_context_tokens@1,avg_context_tokens@10,avg_context_tokens@5,avg_dense_candidates,avg_dense_candidates_mean,avg_missing_chunks@1,avg_missing_chunks@10,avg_missing_chunks@5,avg_source_candidate_cost,avg_source_candidate_cost_mean,confidence_mode,context_token_delta_vs_baseline@1,context_token_delta_vs_baseline@10,context_token_delta_vs_baseline@5,context_token_ratio_vs_baseline@1,context_token_ratio_vs_baseline@10,context_token_ratio_vs_baseline@5,cost_interpretation,dataset,dense_query_rate,dense_query_rate_mean,dense_saved_rate,dense_saved_rate_mean,evidence_recall@1,evidence_recall@10,evidence_recall@5,hit@1,hit@10,hit@5,hit_delta_vs_baseline@1,hit_delta_vs_baseline@10,hit_delta_vs_baseline@5,max_context_tokens@1,max_context_tokens@10,max_context_tokens@5,median_context_tokens@1,median_context_tokens@10,median_context_tokens@5,metrics_path,mrr@1,mrr@10,mrr@5,ndcg@1,ndcg@10,ndcg@5,p95_context_tokens@1,p95_context_tokens@10,p95_context_tokens@5,ranking_path,recall@1,recall@10,recall@5,reward_attribution,routing_mode,task
task25_100k_old_credit_formal:gated_cost_aware:seed19,task25_100k_old_credit_formal,gated_cost_aware,19,596,0,44.630872483221474,47.477628635346754,100.0,100.0,1.0,10.0,5.0,173.84563758389262,1552.8926174496644,814.2046979865772,42.648909395973156,46.44015659955257,0.0,0.0,0.0,187.27978187919464,193.91778523489936,value,12.204697986577202,80.505033557047,43.68624161073831,1.0755049928377174,1.054676522973803,1.05669720335606,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_100k,0.7032298657718121,0.746574384787472,0.2967701342281879,0.253425615212528,0.2919719342313938,0.6932748213947592,0.596218712566202,0.6342281879194631,0.889261744966443,0.8221476510067114,0.003355704697986628,0.021812080536912748,0.011744966442952975,2133.0,14354.0,7410.0,111.0,1391.5,689.5,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task25_100k_old_credit_formal/linucb_cost_lotte-technology-search-100k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.6342281879194631,0.7134041759880684,0.7044183445190155,0.6342281879194631,0.633127346896521,0.6089280464854945,512.25,2990.5,1721.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task25_100k_old_credit_formal/linucb_cost_lotte-technology-search-100k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.6342281879194631,0.889261744966443,0.8221476510067114,final_fused,gated_cost_aware,task25_100k_old_credit_formal
task25_100k_route_credit:gated_cost_aware:seed13,task25_100k_route_credit,gated_cost_aware,13,596,0,99.61409395973155,99.61409395973155,100.0,100.0,1.0,10.0,5.0,161.64093959731542,1555.78355704698,773.4597315436241,99.6623322147651,99.6623322147651,0.0,0.0,0.0,299.27642617449663,299.27642617449663,route_quality,0.0,83.39597315436254,2.941275167785193,1.0,1.056639959523351,1.0038172676377144,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_100k,1.0,1.0,0.0,0.0,0.291594348575516,0.7259083065421301,0.6115024054476731,0.6308724832214765,0.8791946308724832,0.8104026845637584,0.0,0.011744966442952975,0.0,1520.0,13184.0,4718.0,104.0,1378.0,663.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task25_100k_route_credit/linucb_cost_lotte-technology-search-100k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.6308724832214765,0.7102595344625544,0.7003914988814316,0.6308724832214765,0.6580496476379062,0.6266465046592274,501.25,2976.75,1773.5,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task25_100k_route_credit/linucb_cost_lotte-technology-search-100k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.6308724832214765,0.8791946308724832,0.8104026845637584,cluster_only,gated_cost_aware,task25_100k_route_credit
lotte_technology_search_200k:dense,lotte_technology_search_200k:dense,lotte_technology_search_200k:dense,,596,0,,,,,1.0,10.0,5.0,150.01677852348993,1444.1241610738255,742.2986577181208,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,1.0,1.0,final_context_tokens,lotte_technology_search_200k,,,,,0.25038210025336854,0.6202145339649683,0.5219177404854909,0.5503355704697986,0.7969798657718121,0.7298657718120806,0.0,0.0,0.0,1520.0,5025.0,4371.0,100.5,1266.0,615.0,,0.5503355704697986,0.6278636678385,0.6188199105145413,0.5503355704697986,0.5643164326791772,0.5381092479044733,441.25,2827.75,1736.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/dense_lotte_technology_search_200k_rankings.json,0.5503355704697986,0.7969798657718121,0.7298657718120806,,,baseline
task22_200k_formal:full_multi_route:seed13,task22_200k_formal,full_multi_route,13,596,0,100.0,100.0,100.0,100.0,1.0,10.0,5.0,150.01677852348993,1574.3657718120805,742.2986577181208,100.0,100.0,0.0,0.0,0.0,300.0,300.0,,0.0,130.24161073825508,0.0,1.0,1.0901872666138415,1.0,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_200k,1.0,1.0,0.0,0.0,0.25038210025336854,0.6469550333984206,0.5219177404854909,0.5503355704697986,0.8355704697986577,0.7298657718120806,0.0,0.038590604026845554,0.0,1520.0,5561.0,4371.0,100.5,1367.0,615.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_200k_formal/linucb_cost_lotte-technology-search-200k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.5503355704697986,0.6332481090870354,0.6188199105145413,0.5503355704697986,0.5740321520781787,0.5381092479044733,441.25,3190.75,1736.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_200k_formal/linucb_cost_lotte-technology-search-200k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.5503355704697986,0.8355704697986577,0.7298657718120806,,full_multi_route,task22_200k_formal
task22_200k_formal:full_multi_route:seed17,task22_200k_formal,full_multi_route,17,596,0,100.0,100.0,100.0,100.0,1.0,10.0,5.0,150.01677852348993,1556.3070469798658,742.2986577181208,100.0,100.0,0.0,0.0,0.0,300.0,300.0,,0.0,112.18288590604038,0.0,1.0,1.0776822997148827,1.0,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_200k,1.0,1.0,0.0,0.0,0.25038210025336854,0.6453473639425968,0.5219177404854909,0.5503355704697986,0.8305369127516778,0.7298657718120806,0.0,0.03355704697986572,0.0,1520.0,8641.0,4371.0,100.5,1358.0,615.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_200k_formal/linucb_cost_lotte-technology-search-200k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.5503355704697986,0.6324897464578674,0.6188199105145413,0.5503355704697986,0.572980837386656,0.5381092479044733,441.25,3039.75,1736.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_200k_formal/linucb_cost_lotte-technology-search-200k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.5503355704697986,0.8305369127516778,0.7298657718120806,,full_multi_route,task22_200k_formal
task22_200k_formal:full_multi_route:seed19,task22_200k_formal,full_multi_route,19,596,0,100.0,100.0,100.0,100.0,1.0,10.0,5.0,150.01677852348993,1543.8674496644296,742.2986577181208,100.0,100.0,0.0,0.0,0.0,300.0,300.0,,0.0,99.74328859060415,0.0,1.0,1.0690683607955405,1.0,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_200k,1.0,1.0,0.0,0.0,0.25038210025336854,0.6350243903060094,0.5219177404854909,0.5503355704697986,0.8238255033557047,0.7298657718120806,0.0,0.02684563758389258,0.0,1520.0,13598.0,4371.0,100.5,1326.0,615.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_200k_formal/linucb_cost_lotte-technology-search-200k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.5503355704697986,0.6319750719079578,0.6188199105145413,0.5503355704697986,0.56902860037528,0.5381092479044733,441.25,3051.25,1736.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_200k_formal/linucb_cost_lotte-technology-search-200k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.5503355704697986,0.8238255033557047,0.7298657718120806,,full_multi_route,task22_200k_formal
task22_200k_formal:gated_cost_aware:seed13,task22_200k_formal,gated_cost_aware,13,596,0,58.65771812080537,65.2945563012677,100.0,100.0,1.0,10.0,5.0,158.248322147651,1547.270134228188,781.25,59.647651006711406,66.71327367636093,0.0,0.0,0.0,218.30536912751677,232.00782997762863,,8.231543624161077,103.14597315436254,38.95134228187919,1.0548708198188121,1.0714245879507098,1.052473949503854,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_200k,0.860738255033557,0.9026845637583892,0.13926174496644295,0.09731543624161072,0.24805308139750407,0.601306532445158,0.5134469164735598,0.5419463087248322,0.8171140939597316,0.75,-0.008389261744966459,0.020134228187919434,0.020134228187919434,1520.0,8028.0,4285.0,103.0,1336.0,646.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_200k_formal/linucb_cost_lotte-technology-search-200k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.5419463087248322,0.6272391339085969,0.6184843400447425,0.5419463087248322,0.5428624742794238,0.5232932622985296,454.25,3201.5,1735.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_200k_formal/linucb_cost_lotte-technology-search-200k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.5419463087248322,0.8171140939597316,0.75,,gated_cost_aware,task22_200k_formal
task22_200k_formal:gated_cost_aware:seed17,task22_200k_formal,gated_cost_aware,17,596,0,69.57494407158836,65.2945563012677,100.0,100.0,1.0,10.0,5.0,155.0201342281879,1531.5570469798658,780.3154362416108,70.97874720357942,66.71327367636093,0.0,0.0,0.0,240.55369127516778,232.00782997762863,,5.003355704697981,87.43288590604038,38.01677852348996,1.0333519740521193,1.0605438841498414,1.0512149363712393,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_200k,0.9200223713646533,0.9026845637583892,0.07997762863534674,0.09731543624161072,0.24790060989436144,0.5995260924950235,0.5066562146325224,0.5436241610738255,0.8087248322147651,0.7365771812080537,-0.006711409395973145,0.011744966442952975,0.006711409395973145,1520.0,11163.0,5519.0,104.0,1374.5,669.5,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_200k_formal/linucb_cost_lotte-technology-search-200k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.5436241610738255,0.6241417652072014,0.6144295302013423,0.5436241610738255,0.5445163565578802,0.5219359238804022,441.25,2922.5,1739.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_200k_formal/linucb_cost_lotte-technology-search-200k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.5436241610738255,0.8087248322147651,0.7365771812080537,,gated_cost_aware,task22_200k_formal
task22_200k_formal:gated_cost_aware:seed19,task22_200k_formal,gated_cost_aware,19,596,0,67.6510067114094,65.2945563012677,100.0,100.0,1.0,10.0,5.0,169.35906040268458,1569.3372483221476,791.4144295302013,69.51342281879195,66.71327367636093,0.0,0.0,0.0,237.16442953020135,232.00782997762863,,19.342281879194644,125.21308724832215,49.11577181208054,1.12893412369981,1.0867052090280214,1.0661671300377478,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_200k,0.9272930648769575,0.9026845637583892,0.0727069351230425,0.09731543624161072,0.25394287579400987,0.5990679349450471,0.5154722634234031,0.5587248322147651,0.8204697986577181,0.7466442953020134,0.008389261744966459,0.02348993288590595,0.016778523489932806,5295.0,12208.0,11362.0,103.0,1353.5,639.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_200k_formal/linucb_cost_lotte-technology-search-200k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.5587248322147651,0.6400094545648237,0.6299496644295302,0.5587248322147651,0.5541045643175811,0.5358493828449246,515.25,3221.75,1697.5,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_200k_formal/linucb_cost_lotte-technology-search-200k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.5587248322147651,0.8204697986577181,0.7466442953020134,,gated_cost_aware,task22_200k_formal
task22_200k_smoke:full_multi_route:seed13,task22_200k_smoke,full_multi_route,13,596,0,100.0,100.0,100.0,100.0,1.0,10.0,5.0,150.01677852348993,1579.7332214765102,742.2986577181208,100.0,100.0,0.0,0.0,0.0,300.0,300.0,,0.0,135.6090604026847,0.0,1.0,1.0939040174370105,1.0,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_200k,1.0,1.0,0.0,0.0,0.25038210025336854,0.642212982012074,0.5219177404854909,0.5503355704697986,0.8288590604026845,0.7298657718120806,0.0,0.03187919463087241,0.0,1520.0,9674.0,4371.0,100.5,1380.5,615.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_200k_smoke/linucb_cost_lotte-technology-search-200k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.5503355704697986,0.6326928198572496,0.6188199105145413,0.5503355704697986,0.5727844125925462,0.5381092479044733,441.25,3084.5,1736.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_200k_smoke/linucb_cost_lotte-technology-search-200k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.5503355704697986,0.8288590604026845,0.7298657718120806,,full_multi_route,task22_200k_smoke
task22_200k_smoke:gated_cost_aware:seed13,task22_200k_smoke,gated_cost_aware,13,596,0,75.16778523489933,75.16778523489933,100.0,100.0,1.0,10.0,5.0,150.91275167785236,1554.1510067114093,751.6677852348994,76.71140939597315,76.71140939597315,0.0,0.0,0.0,251.8791946308725,251.8791946308725,,0.895973154362423,110.02684563758385,9.369127516778576,1.0059724862990718,1.0761893254079828,1.0126217761804661,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_200k,0.947986577181208,0.947986577181208,0.052013422818791955,0.052013422818791955,0.2450479279938607,0.5985415481141299,0.4980732614186964,0.5369127516778524,0.8104026845637584,0.7231543624161074,-0.01342281879194629,0.01342281879194629,-0.006711409395973145,1520.0,5161.0,4371.0,101.5,1372.5,606.5,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_200k_smoke/linucb_cost_lotte-technology-search-200k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.5369127516778524,0.6202620645573667,0.6080816554809843,0.5369127516778524,0.54115873757727,0.5157237830645567,443.5,3168.0,1697.25,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_200k_smoke/linucb_cost_lotte-technology-search-200k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.5369127516778524,0.8104026845637584,0.7231543624161074,,gated_cost_aware,task22_200k_smoke
lotte_technology_search_400k:dense,lotte_technology_search_400k:dense,lotte_technology_search_400k:dense,,596,0,,,,,1.0,10.0,5.0,141.10906040268458,1482.2986577181207,731.6375838926175,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,1.0,1.0,final_context_tokens,lotte_technology_search_400k,,,,,0.23227772839480199,0.577735361850729,0.4706175259721894,0.5067114093959731,0.7718120805369127,0.6895973154362416,0.0,0.0,0.0,1167.0,5098.0,2777.0,96.5,1288.5,611.5,,0.5067114093959731,0.5875519335250878,0.5762024608501118,0.5067114093959731,0.5173615467977577,0.4857127039715055,428.25,3003.0,1634.5,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_3c_lotte_400k/dense_lotte_technology_search_400k_rankings.json,0.5067114093959731,0.7718120805369127,0.6895973154362416,,,baseline
task22_4_lotte_400k_linucb_smoke:full_multi_route:seed13,task22_4_lotte_400k_linucb_smoke,full_multi_route,13,596,0,100.0,100.0,100.0,100.0,1.0,10.0,5.0,141.10906040268458,1569.226510067114,731.6375838926175,100.0,100.0,0.0,0.0,0.0,300.0,300.0,,0.0,86.92785234899338,0.0,1.0,1.0586439526854945,1.0,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_400k,1.0,1.0,0.0,0.0,0.23227772839480199,0.5943758196405154,0.4706175259721894,0.5067114093959731,0.8087248322147651,0.6895973154362416,0.0,0.03691275167785235,0.0,1167.0,4824.0,2777.0,96.5,1430.5,611.5,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_4_lotte_400k_linucb_smoke/linucb_cost_lotte-technology-search-400k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.5067114093959731,0.5927938904868436,0.5762024608501118,0.5067114093959731,0.5225918079910084,0.4857127039715055,428.25,3036.25,1634.5,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_4_lotte_400k_linucb_smoke/linucb_cost_lotte-technology-search-400k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.5067114093959731,0.8087248322147651,0.6895973154362416,,full_multi_route,task22_4_lotte_400k_linucb_smoke
task22_4_lotte_400k_linucb_smoke:gated_cost_aware:seed13,task22_4_lotte_400k_linucb_smoke,gated_cost_aware,13,596,0,73.55704697986577,73.55704697986577,100.0,100.0,1.0,10.0,5.0,145.53523489932886,1532.6426174496644,743.6761744966443,74.14429530201342,74.14429530201342,0.0,0.0,0.0,247.7013422818792,247.7013422818792,,4.426174496644279,50.34395973154369,12.038590604026808,1.031367046765199,1.0339634387911032,1.016454308620911,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_400k,0.9093959731543624,0.9093959731543624,0.09060402684563762,0.09060402684563762,0.22764465872398063,0.5517600345121465,0.45436920261396657,0.5033557046979866,0.7768456375838926,0.6761744966442953,-0.003355704697986517,0.005033557046979831,-0.01342281879194629,1167.0,4870.0,3866.0,99.5,1395.0,612.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_4_lotte_400k_linucb_smoke/linucb_cost_lotte-technology-search-400k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.5033557046979866,0.5827360977948226,0.5687919463087248,0.5033557046979866,0.49679360146258567,0.47070039934962116,438.75,2991.0,1642.75,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_4_lotte_400k_linucb_smoke/linucb_cost_lotte-technology-search-400k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.5033557046979866,0.7768456375838926,0.6761744966442953,,gated_cost_aware,task22_4_lotte_400k_linucb_smoke
task22_5_lotte_400k_linucb_formal:full_multi_route:seed13,task22_5_lotte_400k_linucb_formal,full_multi_route,13,596,0,100.0,100.0,100.0,100.0,1.0,10.0,5.0,141.10906040268458,1568.8657718120805,731.6375838926175,100.0,100.0,0.0,0.0,0.0,300.0,300.0,,0.0,86.56711409395984,0.0,1.0,1.0584005886015055,1.0,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_400k,1.0,1.0,0.0,0.0,0.23227772839480199,0.5943912544294402,0.4706175259721894,0.5067114093959731,0.8036912751677853,0.6895973154362416,0.0,0.03187919463087252,0.0,1167.0,5455.0,2777.0,96.5,1407.0,611.5,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_5_lotte_400k_linucb_formal/linucb_cost_lotte-technology-search-400k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.5067114093959731,0.5923258229466284,0.5762024608501118,0.5067114093959731,0.5239823085282425,0.4857127039715055,428.25,3141.0,1634.5,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_5_lotte_400k_linucb_formal/linucb_cost_lotte-technology-search-400k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.5067114093959731,0.8036912751677853,0.6895973154362416,,full_multi_route,task22_5_lotte_400k_linucb_formal
task22_5_lotte_400k_linucb_formal:full_multi_route:seed17,task22_5_lotte_400k_linucb_formal,full_multi_route,17,596,0,100.0,100.0,100.0,100.0,1.0,10.0,5.0,141.10906040268458,1561.4647651006712,731.6375838926175,100.0,100.0,0.0,0.0,0.0,300.0,300.0,,0.0,79.16610738255054,0.0,1.0,1.053407663138831,1.0,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_400k,1.0,1.0,0.0,0.0,0.23227772839480199,0.5989061420399654,0.4706175259721894,0.5067114093959731,0.8036912751677853,0.6895973154362416,0.0,0.03187919463087252,0.0,1167.0,5059.0,2777.0,96.5,1392.5,611.5,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_5_lotte_400k_linucb_formal/linucb_cost_lotte-technology-search-400k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.5067114093959731,0.5926474113135186,0.5762024608501118,0.5067114093959731,0.5259354394830024,0.4857127039715055,428.25,3069.25,1634.5,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_5_lotte_400k_linucb_formal/linucb_cost_lotte-technology-search-400k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.5067114093959731,0.8036912751677853,0.6895973154362416,,full_multi_route,task22_5_lotte_400k_linucb_formal
task22_5_lotte_400k_linucb_formal:full_multi_route:seed19,task22_5_lotte_400k_linucb_formal,full_multi_route,19,596,0,100.0,100.0,100.0,100.0,1.0,10.0,5.0,141.10906040268458,1582.7097315436242,731.6375838926175,100.0,100.0,0.0,0.0,0.0,300.0,300.0,,0.0,100.41107382550354,0.0,1.0,1.0677401097968193,1.0,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_400k,1.0,1.0,0.0,0.0,0.23227772839480199,0.5976354352113727,0.4706175259721894,0.5067114093959731,0.7936241610738255,0.6895973154362416,0.0,0.021812080536912748,0.0,1167.0,5010.0,2777.0,96.5,1430.0,611.5,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_5_lotte_400k_linucb_formal/linucb_cost_lotte-technology-search-400k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.5067114093959731,0.5911433365292428,0.5762024608501118,0.5067114093959731,0.5253613246575786,0.4857127039715055,428.25,2983.25,1634.5,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_5_lotte_400k_linucb_formal/linucb_cost_lotte-technology-search-400k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.5067114093959731,0.7936241610738255,0.6895973154362416,,full_multi_route,task22_5_lotte_400k_linucb_formal
task22_5_lotte_400k_linucb_formal:gated_cost_aware:seed13,task22_5_lotte_400k_linucb_formal,gated_cost_aware,13,596,0,60.53691275167785,65.75689783743475,100.0,100.0,1.0,10.0,5.0,149.75671140939596,1530.0687919463087,768.6359060402684,60.98993288590604,67.45898583146906,0.0,0.0,0.0,221.5268456375839,233.21588366890379,,8.647651006711385,47.770134228188,36.998322147650924,1.061283456795995,1.0322270643499916,1.0505691929476946,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_400k,0.8506711409395973,0.9140566741237882,0.14932885906040272,0.08594332587621183,0.2281220476661346,0.5723766149861096,0.47082392844369264,0.5016778523489933,0.785234899328859,0.7080536912751678,-0.005033557046979831,0.01342281879194629,0.01845637583892623,1167.0,4918.0,3866.0,102.0,1380.5,647.5,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_5_lotte_400k_linucb_formal/linucb_cost_lotte-technology-search-400k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.5016778523489933,0.5854026845637584,0.5746923937360177,0.5016778523489933,0.5089468283055351,0.4800097311983788,438.75,3130.25,1656.25,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_5_lotte_400k_linucb_formal/linucb_cost_lotte-technology-search-400k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.5016778523489933,0.785234899328859,0.7080536912751678,,gated_cost_aware,task22_5_lotte_400k_linucb_formal
task22_5_lotte_400k_linucb_formal:gated_cost_aware:seed17,task22_5_lotte_400k_linucb_formal,gated_cost_aware,17,596,0,68.0089485458613,65.75689783743475,100.0,100.0,1.0,10.0,5.0,143.6510067114094,1547.020134228188,754.7583892617449,70.36353467561521,67.45898583146906,0.0,0.0,0.0,238.3724832214765,233.21588366890379,,2.5419463087248175,64.7214765100673,23.120805369127424,1.0180140545296725,1.0436629124455261,1.031601445685875,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_400k,0.9451901565995525,0.9140566741237882,0.05480984340044748,0.08594332587621183,0.23101268098881497,0.5741308199694575,0.47887856104270166,0.5016778523489933,0.785234899328859,0.7080536912751678,-0.005033557046979831,0.01342281879194629,0.01845637583892623,1167.0,4780.0,2959.0,99.0,1384.5,640.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_5_lotte_400k_linucb_formal/linucb_cost_lotte-technology-search-400k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.5016778523489933,0.5904708639607967,0.5793903803131991,0.5016778523489933,0.5107319959977078,0.48578951155073014,427.5,3014.25,1678.75,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_5_lotte_400k_linucb_formal/linucb_cost_lotte-technology-search-400k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.5016778523489933,0.785234899328859,0.7080536912751678,,gated_cost_aware,task22_5_lotte_400k_linucb_formal
task22_5_lotte_400k_linucb_formal:gated_cost_aware:seed19,task22_5_lotte_400k_linucb_formal,gated_cost_aware,19,596,0,68.7248322147651,65.75689783743475,100.0,100.0,1.0,10.0,5.0,141.53355704697987,1565.8842281879195,754.0973154362416,71.02348993288591,67.45898583146906,0.0,0.0,0.0,239.748322147651,233.21588366890379,,0.42449664429528866,83.58557046979877,22.459731543624116,1.00300828765413,1.0563891561491878,1.0306978920138696,source_candidate_proxy_and_final_context_tokens,lotte_technology_search_400k,0.9463087248322147,0.9140566741237882,0.05369127516778527,0.08594332587621183,0.22633533465878405,0.5679396276632165,0.4697892528284798,0.49328859060402686,0.7802013422818792,0.7013422818791947,-0.01342281879194629,0.008389261744966459,0.011744966442953086,1167.0,5031.0,2648.0,99.0,1399.0,645.5,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_5_lotte_400k_linucb_formal/linucb_cost_lotte-technology-search-400k_heldout-test_test_corpus-full_q596_prequential_metrics.json,0.49328859060402686,0.5821282092255246,0.5711409395973154,0.49328859060402686,0.5053958173931474,0.47891816380867197,428.25,3188.75,1624.0,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_5_lotte_400k_linucb_formal/linucb_cost_lotte-technology-search-400k_heldout-test_test_corpus-full_q596_prequential_rankings.json,0.49328859060402686,0.7802013422818792,0.7013422818791947,,gated_cost_aware,task22_5_lotte_400k_linucb_formal
lotte_technology_search_638k:dense,lotte_technology_search_638k:dense,lotte_technology_search_638k:dense,,596,0,,,,,1.0,10.0,5.0,131.498322147651,1525.6191275167785,733.9546979865772,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,1.0,1.0,final_context_tokens,lotte_technology_search_638k,,,,,0.19176458521806822,0.5040782855416331,0.3849749008833999,0.41946308724832215,0.7281879194630873,0.6258389261744967,0.0,0.0,0.0,1167.0,6266.0,5060.0,90.0,1329.5,604.0,,0.41946308724832215,0.5102269095557684,0.49644854586129744,0.41946308724832215,0.43032490854493166,0.391653021120072,393.25,2935.5,1623.75,/home/damon/.openclaw/workspace/IntentWeight/paper/experiments/results/task22_7_lotte_638k_dense/dense_lotte_technology_search_638k_rankings.json,0.41946308724832215,0.7281879194630873,0.6258389261744967,,,baseline
