avg_confidence,avg_source_candidate_cost,dataset,dense_query_rate,evidence_recall@10,fold,history_epochs,history_feedback_updates,history_queries,hit@10,method,mrr@10,ndcg@10,seed,selected_cluster_hit_rate,test_feedback_updates,test_queries
0.645074494030251,139.32773109243698,lotte_science_search_100k,0.5630252100840336,0.6432439642523677,2,8,45792,477,0.8739495798319328,learned_gated_frozen,0.7203314659197012,0.598971164127883,17,0.7563025210084033,0,119
0.0,300.0,lotte_science_search_100k,1.0,0.7281379218354006,2,0,0,477,0.9159663865546218,static_nearest_full,0.7287314925970387,0.6516695863685517,17,0.8151260504201681,0,119
0.40407700886746417,198.8235294117647,lotte_science_search_100k,0.9831932773109243,0.6939975990396158,2,0,0,477,0.8907563025210085,static_nearest_gated,0.7263171935440844,0.6351928773254637,17,0.8151260504201681,0,119
0.0,300.0,lotte_science_search_100k,1.0,0.7266773376017072,2,0,0,477,0.907563025210084,cold_no_feedback_full,0.7271475256769375,0.6505607962919093,17,0.15966386554621848,0,119
0.0,300.0,lotte_science_search_100k,1.0,0.7266773376017072,2,0,0,477,0.907563025210084,cold_no_feedback_gated,0.7271475256769375,0.6505607962919093,17,0.15966386554621848,0,119
0.6117565778187638,300.0,lotte_science_search_100k,1.0,0.7439642523676135,2,8,45792,477,0.907563025210084,learned_full_frozen,0.7276243830865682,0.6583420224170254,19,0.680672268907563,0,119
0.6148785256191263,140.8403361344538,lotte_science_search_100k,0.6386554621848739,0.5930105375483526,2,8,45792,477,0.8067226890756303,learned_gated_frozen,0.6881185807656397,0.5651933444414908,19,0.6386554621848739,0,119
0.0,300.0,lotte_science_search_100k,1.0,0.7350140056022407,2,0,0,477,0.8991596638655462,static_nearest_full,0.7258136587968521,0.6551663793905372,19,0.8235294117647058,0,119
0.40936225389733033,201.1764705882353,lotte_science_search_100k,0.9663865546218487,0.7179138321995462,2,0,0,477,0.8907563025210085,static_nearest_gated,0.7361344537815127,0.6527761682569884,19,0.8235294117647058,0,119
0.0,300.0,lotte_science_search_100k,1.0,0.7208750166733358,2,0,0,477,0.8991596638655462,cold_no_feedback_full,0.7266306522609046,0.6500802312674616,19,0.10084033613445378,0,119
0.0,300.0,lotte_science_search_100k,1.0,0.7208750166733358,2,0,0,477,0.8991596638655462,cold_no_feedback_gated,0.7266306522609046,0.6500802312674616,19,0.10084033613445378,0,119
0.6497811857199474,300.0,lotte_science_search_100k,1.0,0.7119914632519675,3,8,45792,477,0.8907563025210085,learned_full_frozen,0.7569561157796453,0.6655564018061257,13,0.8403361344537815,0,119
0.6729856181605496,139.1596638655462,lotte_science_search_100k,0.48739495798319327,0.6320494864612511,3,8,45792,477,0.8487394957983193,learned_gated_frozen,0.7177270908363346,0.5995316686773273,13,0.8151260504201681,0,119
0.0,300.0,lotte_science_search_100k,1.0,0.7204281712685074,3,0,0,477,0.8907563025210085,static_nearest_full,0.7566059757236229,0.6686995831990662,13,0.9159663865546218,0,119
0.4417649894451895,190.58823529411765,lotte_science_search_100k,0.907563025210084,0.6913065226090438,3,0,0,477,0.865546218487395,static_nearest_gated,0.7345238095238096,0.6448162536037954,13,0.9159663865546218,0,119
0.0,300.0,lotte_science_search_100k,1.0,0.7184440442843807,3,0,0,477,0.8907563025210085,cold_no_feedback_full,0.7570728291316526,0.6690838244456189,13,0.16806722689075632,0,119
