seed,bm25_support_at100,cluster_support_at100,dense_support_at100,first_relevant_prefix_ratio,first_relevant_prefix_tokens,first_relevant_rank,maximum_safe_token_saving,minimum_safe_ratio_grid,multiple_relevant,query_id,relevant_chunks_top10,route_confidence,route_support_count_at100,route_tier,safe_r0.85_m4,safe_r0.95_m4,source_hit,total_tokens_top10,variant
17,1,1,1,0.12507171543316123,218,1,0.38668961560527826,0.01,1,lotte_technology_search_100k_q406,2,0.9607427544647917,3,linucb_primary,1,1,1,1743,shuffled_tiers
17,0,1,0,nan,0,0,nan,nan,0,lotte_technology_search_100k_q116,0,0.7049433419155237,1,hybrid_lite,0,0,0,1246,shuffled_tiers
17,0,1,1,0.7399729607931501,1642,7,0.5497972059486256,0.46,0,lotte_technology_search_100k_q374,1,0.7210167605367965,2,hybrid_lite,1,1,1,2219,shuffled_tiers
17,1,0,1,0.035860190649114845,79,1,0.3472537448933273,0.01,1,lotte_technology_search_100k_q375,2,0.4276497805379231,2,full_dense_fallback,1,1,1,2203,shuffled_tiers
17,1,1,1,0.5262154432793136,1104,5,0.4737845567206864,0.53,0,lotte_technology_search_100k_q565,1,1.0,3,linucb_primary,1,1,1,2098,shuffled_tiers
17,1,1,1,0.4496753246753247,554,6,0.5503246753246753,0.45,0,lotte_technology_search_100k_q10,1,0.9724617684115446,3,linucb_primary,1,1,1,1232,shuffled_tiers
17,1,1,1,0.14317180616740088,195,1,0.6035242290748899,0.01,1,lotte_technology_search_100k_q589,2,0.9878802825264155,3,linucb_primary,1,1,1,1362,shuffled_tiers
17,1,0,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q300,0,0.2850098780541799,2,full_dense_fallback,0,0,0,881,shuffled_tiers
17,1,1,1,0.03436426116838488,50,1,0.8577319587628867,0.01,1,lotte_technology_search_100k_q430,2,0.6750161788627101,3,hybrid_lite,1,1,1,1455,shuffled_tiers
17,1,1,1,0.2138970280452072,511,1,0.20887400586019256,0.01,1,lotte_technology_search_100k_q418,3,0.9305283254594422,3,linucb_primary,1,1,1,2389,shuffled_tiers
17,1,1,1,0.15960264900662252,241,2,0.7536423841059603,0.01,0,lotte_technology_search_100k_q158,1,0.7826055026766575,3,linucb_primary,1,1,1,1510,shuffled_tiers
17,1,1,1,0.3821057834898665,773,3,0.3628274839347504,0.01,1,lotte_technology_search_100k_q80,2,0.7767976283961063,3,linucb_primary,1,1,1,2023,shuffled_tiers
17,1,1,1,0.037144938091769844,51,1,0.538965768390386,0.01,0,lotte_technology_search_100k_q372,1,0.943006918750217,3,linucb_primary,1,1,1,1373,shuffled_tiers
17,1,1,1,0.17330538085255065,248,1,0.6925227113906359,0.01,1,lotte_technology_search_100k_q347,5,0.7526302194636537,3,linucb_primary,1,1,1,1431,shuffled_tiers
17,1,1,1,0.11322549952426261,357,1,0.6793529971455756,0.01,1,lotte_technology_search_100k_q204,2,0.9543324075672648,3,linucb_primary,1,1,1,3153,shuffled_tiers
17,1,1,1,0.327212020033389,196,5,0.672787979966611,0.33,1,lotte_technology_search_100k_q231,2,0.7388262678348828,3,hybrid_lite,1,1,1,599,shuffled_tiers
17,0,1,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q119,0,0.6702697571438495,2,hybrid_lite,0,0,0,754,shuffled_tiers
17,1,1,1,0.0205799812909261,66,1,0.6064858122856251,0.01,1,lotte_technology_search_100k_q455,4,0.8973641350672851,3,linucb_primary,1,1,1,3207,shuffled_tiers
17,0,0,0,nan,0,0,nan,nan,0,lotte_technology_search_100k_q150,0,0.5206979939256124,0,hybrid_lite,0,0,0,997,shuffled_tiers
17,1,1,1,0.06507230255839822,234,1,0.5383759733036708,0.01,1,lotte_technology_search_100k_q569,3,0.6714271988905319,3,hybrid_lite,1,1,1,3596,shuffled_tiers
17,1,1,1,0.5206703910614525,466,4,0.4793296089385475,0.01,0,lotte_technology_search_100k_q221,1,0.6865223373617494,3,hybrid_lite,1,1,1,895,shuffled_tiers
17,1,1,1,0.06532066508313539,165,1,0.46199524940617576,0.01,1,lotte_technology_search_100k_q573,2,0.8884597859223694,3,linucb_primary,1,1,1,2526,shuffled_tiers
17,1,0,1,0.011380263371809462,70,1,0.9292797919037554,0.01,1,lotte_technology_search_100k_q429,5,0.33169545316337445,2,full_dense_fallback,1,1,1,6151,shuffled_tiers
17,0,1,1,0.3801324503311258,574,1,0.4337748344370861,0.01,0,lotte_technology_search_100k_q487,1,0.6006361998592221,2,hybrid_lite,1,1,1,1510,shuffled_tiers
17,1,0,1,0.03514376996805112,44,1,0.5263578274760383,0.01,1,lotte_technology_search_100k_q243,2,0.26719182736517505,2,full_dense_fallback,1,1,1,1252,shuffled_tiers
17,1,1,1,0.5017241379310344,582,1,0.31982758620689655,0.01,1,lotte_technology_search_100k_q53,2,0.8123442934802897,3,linucb_primary,1,1,1,1160,shuffled_tiers
17,1,1,1,0.07666098807495741,135,1,0.8347529812606473,0.01,1,lotte_technology_search_100k_q323,2,0.6233851268141626,3,hybrid_lite,1,1,1,1761,shuffled_tiers
17,1,1,1,0.09772129710780017,223,1,0.43207712532865905,0.01,0,lotte_technology_search_100k_q391,1,0.6088152680429387,3,hybrid_lite,1,1,1,2282,shuffled_tiers
17,1,1,1,0.06279540850776502,93,1,0.5462525320729237,0.01,1,lotte_technology_search_100k_q348,5,0.9141621841795968,3,linucb_primary,1,1,1,1481,shuffled_tiers
17,1,1,1,0.26822157434402333,276,1,0.5403304178814383,0.01,0,lotte_technology_search_100k_q432,1,0.6874225319442472,3,hybrid_lite,1,1,1,1029,shuffled_tiers
17,1,1,1,0.7193426042983565,1707,5,0.2806573957016435,0.72,0,lotte_technology_search_100k_q71,1,0.9626765639855853,3,linucb_primary,1,1,1,2373,shuffled_tiers
17,1,1,1,0.044444444444444446,68,1,0.5633986928104575,0.01,1,lotte_technology_search_100k_q398,6,0.8807880471175574,3,linucb_primary,1,1,1,1530,shuffled_tiers
17,0,1,0,0.9656652360515021,675,9,0.2718168812589413,0.73,0,lotte_technology_search_100k_q319,1,0.46346501344970364,1,hybrid_lite,1,0,1,699,shuffled_tiers
17,1,1,1,1.0,1785,10,0.0,1.0,0,lotte_technology_search_100k_q182,1,0.9398250375419058,3,linucb_primary,0,0,1,1785,shuffled_tiers
17,1,0,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q25,0,0.38726386926360523,2,full_dense_fallback,0,0,0,849,shuffled_tiers
17,1,1,1,0.21394910461828465,227,1,0.5523091423185673,0.01,0,lotte_technology_search_100k_q14,1,0.7164464442804379,3,hybrid_lite,1,1,1,1061,shuffled_tiers
17,1,1,1,0.25149700598802394,210,3,0.7161676646706587,0.01,1,lotte_technology_search_100k_q370,3,0.8290822704871356,3,linucb_primary,1,1,1,835,shuffled_tiers
17,1,1,1,0.04839617332583005,86,1,0.6674169949352842,0.01,1,lotte_technology_search_100k_q449,5,0.86719006243061,3,linucb_primary,1,1,1,1777,shuffled_tiers
17,1,1,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q39,0,0.40873478883568976,3,full_dense_fallback,0,0,0,744,shuffled_tiers
17,1,0,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q165,0,0.26185496545086046,2,full_dense_fallback,0,0,0,1168,shuffled_tiers
17,1,1,1,0.11248930710008555,263,1,0.5868263473053892,0.01,1,lotte_technology_search_100k_q350,7,0.7443453016604012,3,linucb_primary,1,1,1,2338,shuffled_tiers
17,1,1,1,0.927437641723356,818,8,0.07256235827664403,0.93,0,lotte_technology_search_100k_q156,1,0.8601068946718029,3,linucb_primary,0,1,1,882,shuffled_tiers
17,1,0,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q567,0,0.5096568528379025,2,hybrid_lite,0,0,0,2735,shuffled_tiers
17,1,1,1,0.07484407484407485,180,1,0.6345114345114344,0.01,0,lotte_technology_search_100k_q468,1,0.5762004532522285,3,hybrid_lite,1,1,1,2405,shuffled_tiers
17,1,1,1,0.5102880658436214,744,6,0.668724279835391,0.34,1,lotte_technology_search_100k_q524,2,0.6092088181829944,3,hybrid_lite,1,1,1,1458,shuffled_tiers
17,1,1,1,0.38686131386861317,477,5,0.6131386861313868,0.39,1,lotte_technology_search_100k_q187,2,0.9051891347967115,3,linucb_primary,1,1,1,1233,shuffled_tiers
17,1,1,1,0.084328882642305,120,1,0.6416022487702038,0.01,0,lotte_technology_search_100k_q486,1,0.8060813999981707,3,linucb_primary,1,1,1,1423,shuffled_tiers
17,0,1,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q68,0,0.8398109924403417,2,linucb_primary,0,0,0,1380,shuffled_tiers
17,1,0,1,0.24634655532359082,118,1,0.5281837160751566,0.01,0,lotte_technology_search_100k_q86,1,0.5468227522002922,2,hybrid_lite,1,1,1,479,shuffled_tiers
17,1,1,1,0.45098039215686275,345,6,0.6928104575163399,0.31,1,lotte_technology_search_100k_q118,2,0.57679297799527,3,hybrid_lite,1,1,1,765,shuffled_tiers
17,1,0,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q133,0,0.5341390067947899,2,hybrid_lite,0,0,0,805,shuffled_tiers
17,1,1,1,0.08163265306122448,144,1,0.3996598639455783,0.01,1,lotte_technology_search_100k_q587,3,0.48887172344621604,3,hybrid_lite,1,1,1,1764,shuffled_tiers
17,1,1,1,0.16404040404040404,406,1,0.6585858585858586,0.01,0,lotte_technology_search_100k_q550,1,0.6089976461067731,3,hybrid_lite,1,1,1,2475,shuffled_tiers
17,0,0,0,nan,0,0,nan,nan,0,lotte_technology_search_100k_q149,0,0.6078641950405878,0,hybrid_lite,0,0,0,1009,shuffled_tiers
17,1,1,1,0.05167394468704512,142,1,0.814410480349345,0.01,1,lotte_technology_search_100k_q571,2,0.8811133658602607,3,linucb_primary,1,1,1,2748,shuffled_tiers
17,0,0,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q481,0,0.2322301640804286,1,full_dense_fallback,0,0,0,933,shuffled_tiers
17,1,1,1,0.07313257723895189,187,1,0.6699256941728589,0.01,1,lotte_technology_search_100k_q299,3,0.775870211306189,3,linucb_primary,1,1,1,2557,shuffled_tiers
17,1,1,1,0.20192307692307693,273,1,0.485207100591716,0.01,1,lotte_technology_search_100k_q255,2,0.6343618927469807,3,hybrid_lite,1,1,1,1352,shuffled_tiers
17,1,0,1,0.04061416542842992,82,1,0.6210995542347697,0.01,1,lotte_technology_search_100k_q393,3,0.28658436051500724,2,full_dense_fallback,1,1,1,2019,shuffled_tiers
17,1,1,1,0.13910285455369278,307,1,0.47711826008155866,0.01,1,lotte_technology_search_100k_q530,4,0.5297945674443738,3,hybrid_lite,1,1,1,2207,shuffled_tiers
17,1,1,1,0.04584819154355578,90,1,0.6576668364747835,0.01,1,lotte_technology_search_100k_q349,2,0.9272354271071678,3,linucb_primary,1,1,1,1963,shuffled_tiers
17,0,1,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q56,0,0.7335950451158897,2,hybrid_lite,0,0,0,1046,shuffled_tiers
17,1,0,1,0.11916790490341754,401,1,0.2671619613670134,0.01,1,lotte_technology_search_100k_q532,2,0.3341944099804711,2,full_dense_fallback,1,1,1,3365,shuffled_tiers
17,1,1,1,0.4486887115165336,787,4,0.5513112884834663,0.01,1,lotte_technology_search_100k_q351,3,0.7651649688268706,3,linucb_primary,1,1,1,1754,shuffled_tiers
17,1,1,1,0.0614500442086649,139,1,0.801945181255526,0.01,1,lotte_technology_search_100k_q586,4,0.4575583267704376,3,hybrid_lite,1,1,1,2262,shuffled_tiers
17,1,1,1,0.1888856044930535,639,1,0.7046999704404375,0.01,1,lotte_technology_search_100k_q540,2,0.7102348351863357,3,hybrid_lite,1,1,1,3383,shuffled_tiers
17,1,1,1,0.016467915956842702,29,1,0.740488358886996,0.01,1,lotte_technology_search_100k_q515,6,0.5684552230252007,3,hybrid_lite,1,1,1,1761,shuffled_tiers
17,0,1,1,0.1734375,111,1,0.521875,0.01,0,lotte_technology_search_100k_q223,1,0.6026869263727352,2,hybrid_lite,1,1,1,640,shuffled_tiers
17,1,1,1,0.15384615384615385,90,1,0.48888888888888893,0.01,0,lotte_technology_search_100k_q228,1,0.5511126879294977,3,hybrid_lite,1,1,1,585,shuffled_tiers
17,0,1,1,0.40633245382585753,462,4,0.5936675461741425,0.01,0,lotte_technology_search_100k_q30,1,0.4902094073850623,2,hybrid_lite,1,1,1,1137,shuffled_tiers
17,1,1,1,0.07740825688073394,135,1,0.6055045871559632,0.01,1,lotte_technology_search_100k_q548,2,0.8935099292419428,3,linucb_primary,1,1,1,1744,shuffled_tiers
17,1,1,1,0.07896323086196504,131,1,0.42555756479807116,0.01,1,lotte_technology_search_100k_q365,3,0.7698994549590772,3,linucb_primary,1,1,1,1659,shuffled_tiers
17,1,1,1,0.024574669187145556,26,1,0.6181474480151229,0.01,1,lotte_technology_search_100k_q145,2,0.9691546093211342,3,linucb_primary,1,1,1,1058,shuffled_tiers
17,1,1,1,0.03290183387270766,61,1,0.6181229773462783,0.01,1,lotte_technology_search_100k_q341,3,0.9586949927246706,3,linucb_primary,1,1,1,1854,shuffled_tiers
17,1,0,1,0.0574468085106383,54,1,0.6787234042553192,0.01,1,lotte_technology_search_100k_q248,2,0.27901060595672955,2,full_dense_fallback,1,1,1,940,shuffled_tiers
17,1,0,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q484,0,0.3111972943233232,2,full_dense_fallback,0,0,0,1209,shuffled_tiers
17,1,1,1,0.13432835820895522,108,1,0.6592039800995024,0.01,1,lotte_technology_search_100k_q239,2,0.9672529990180074,3,linucb_primary,1,1,1,804,shuffled_tiers
17,1,1,1,0.19948186528497408,77,1,0.6709844559585492,0.01,0,lotte_technology_search_100k_q385,1,0.5378747258359906,3,hybrid_lite,1,1,1,386,shuffled_tiers
17,1,1,1,0.056393963463065924,71,1,0.6513105639396346,0.01,1,lotte_technology_search_100k_q380,2,0.6134739769471587,3,hybrid_lite,1,1,1,1259,shuffled_tiers
17,1,0,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q518,0,0.3177232796570715,2,full_dense_fallback,0,0,0,632,shuffled_tiers
17,1,0,1,0.21745562130177515,147,2,0.5784023668639053,0.01,0,lotte_technology_search_100k_q277,1,0.2551108384350972,2,full_dense_fallback,1,1,1,676,shuffled_tiers
17,1,0,0,nan,0,0,nan,nan,0,lotte_technology_search_100k_q134,0,0.6943684912267312,1,hybrid_lite,0,0,0,567,shuffled_tiers
17,1,0,1,0.1179596174282678,222,3,0.822529224229543,0.01,0,lotte_technology_search_100k_q59,1,0.5583992186451199,2,hybrid_lite,1,1,1,1882,shuffled_tiers
17,1,0,1,0.3517298187808896,427,1,0.22570016474464583,0.01,1,lotte_technology_search_100k_q128,2,0.5686518607448849,2,hybrid_lite,1,1,1,1214,shuffled_tiers
17,0,1,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q38,0,0.9637870181752031,2,linucb_primary,0,0,0,1881,shuffled_tiers
17,1,1,1,0.038181818181818185,63,1,0.7187878787878788,0.01,1,lotte_technology_search_100k_q388,4,0.7069714118005102,3,hybrid_lite,1,1,1,1650,shuffled_tiers
17,1,1,1,0.1675531914893617,378,2,0.43484042553191493,0.01,0,lotte_technology_search_100k_q123,1,0.9760508672361027,3,linucb_primary,1,1,1,2256,shuffled_tiers
17,1,1,1,0.6517036235803136,1205,5,0.34829637641968636,0.66,0,lotte_technology_search_100k_q67,1,0.824610769024914,3,linucb_primary,1,1,1,1849,shuffled_tiers
17,1,1,1,0.3415948275862069,317,2,0.5032327586206897,0.01,0,lotte_technology_search_100k_q15,1,0.883494321722503,3,linucb_primary,1,1,1,928,shuffled_tiers
17,1,1,1,0.24564676616915423,395,2,0.6965174129353233,0.01,1,lotte_technology_search_100k_q531,3,0.9144171342567149,3,linucb_primary,1,1,1,1608,shuffled_tiers
17,1,1,1,0.06039415130324221,95,1,0.44119516846789575,0.01,1,lotte_technology_search_100k_q512,3,0.6687560386816548,3,hybrid_lite,1,1,1,1573,shuffled_tiers
17,1,1,1,0.05647263249348393,65,1,0.5612510860121633,0.01,0,lotte_technology_search_100k_q192,1,0.5685512662878939,3,hybrid_lite,1,1,1,1151,shuffled_tiers
17,1,1,1,0.225531914893617,318,4,0.774468085106383,0.01,1,lotte_technology_search_100k_q549,5,0.9688109589292426,3,linucb_primary,1,1,1,1410,shuffled_tiers
17,1,1,1,0.07785467128027682,135,1,0.29296424452133796,0.01,1,lotte_technology_search_100k_q554,2,0.9654051733159685,3,linucb_primary,1,1,1,1734,shuffled_tiers
17,0,1,1,0.15524475524475526,111,1,0.6741258741258741,0.01,0,lotte_technology_search_100k_q217,1,0.6568998771628234,2,hybrid_lite,1,1,1,715,shuffled_tiers
17,1,1,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q195,0,0.9837913498460727,3,linucb_primary,0,0,0,854,shuffled_tiers
17,1,1,1,0.048031496062992125,61,1,0.6566929133858268,0.01,1,lotte_technology_search_100k_q438,10,0.9585171382087544,3,linucb_primary,1,1,1,1270,shuffled_tiers
17,1,1,1,0.053686200378071834,142,1,0.8223062381852552,0.01,1,lotte_technology_search_100k_q555,2,0.9077913036353885,3,linucb_primary,1,1,1,2645,shuffled_tiers
17,1,1,1,0.39368770764119604,474,1,0.292358803986711,0.01,1,lotte_technology_search_100k_q247,3,0.7087891515946985,3,hybrid_lite,1,1,1,1204,shuffled_tiers
17,1,1,1,0.327720207253886,253,2,0.45725388601036265,0.01,0,lotte_technology_search_100k_q330,1,0.28255647707288156,3,full_dense_fallback,1,1,1,772,shuffled_tiers
17,1,0,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q381,0,0.364192856768672,2,full_dense_fallback,0,0,0,562,shuffled_tiers
17,1,0,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q157,0,0.21208689066157838,2,full_dense_fallback,0,0,0,720,shuffled_tiers
17,0,1,1,0.4292114695340502,479,6,0.5707885304659498,0.43,0,lotte_technology_search_100k_q130,1,0.6859493830345013,2,hybrid_lite,1,1,1,1116,shuffled_tiers
17,1,1,1,0.2569573283858998,277,5,0.7430426716141002,0.26,0,lotte_technology_search_100k_q54,1,0.6113231959033483,3,hybrid_lite,1,1,1,1078,shuffled_tiers
17,1,1,1,0.035634743875278395,64,1,0.7360801781737194,0.01,1,lotte_technology_search_100k_q541,4,0.8937534107044762,3,linucb_primary,1,1,1,1796,shuffled_tiers
17,1,1,1,0.1685823754789272,220,1,0.5272030651340995,0.01,1,lotte_technology_search_100k_q488,2,0.9628964457406124,3,linucb_primary,1,1,1,1305,shuffled_tiers
17,1,1,1,0.17019543973941367,209,1,0.6001628664495113,0.01,1,lotte_technology_search_100k_q352,4,0.6670433326915073,3,hybrid_lite,1,1,1,1228,shuffled_tiers
17,1,0,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q85,0,0.339314229225738,2,full_dense_fallback,0,0,0,391,shuffled_tiers
17,1,1,1,0.15114503816793892,198,1,0.3847328244274809,0.01,0,lotte_technology_search_100k_q576,1,0.8425772161136353,3,linucb_primary,1,1,1,1310,shuffled_tiers
17,1,1,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q389,0,0.642126584190989,3,hybrid_lite,0,0,0,1170,shuffled_tiers
17,1,1,1,0.03699551569506727,66,1,0.3189461883408071,0.01,1,lotte_technology_search_100k_q394,4,0.7920232885951108,3,linucb_primary,1,1,1,1784,shuffled_tiers
17,1,1,1,0.2570951585976628,154,2,0.4824707846410684,0.01,0,lotte_technology_search_100k_q238,1,0.7752233443397638,3,linucb_primary,1,1,1,599,shuffled_tiers
17,0,1,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q184,0,0.8129213148702208,2,linucb_primary,0,0,0,745,shuffled_tiers
17,1,1,1,0.15866741953698477,281,1,0.5234330886504799,0.01,0,lotte_technology_search_100k_q514,1,0.616509365285786,3,hybrid_lite,1,1,1,1771,shuffled_tiers
17,1,1,1,0.0333555703802535,100,1,0.2748498999332889,0.01,1,lotte_technology_search_100k_q289,6,0.9671603008296618,3,linucb_primary,1,1,1,2998,shuffled_tiers
17,1,1,1,0.03546099290780142,55,1,0.8239845261121856,0.01,1,lotte_technology_search_100k_q461,8,0.9085979940737937,3,linucb_primary,1,1,1,1551,shuffled_tiers
17,1,1,1,0.060408163265306125,74,1,0.27265306122448985,0.01,1,lotte_technology_search_100k_q274,2,0.7805020385862055,3,linucb_primary,1,1,1,1225,shuffled_tiers
17,1,0,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q521,0,0.45281642333386857,2,hybrid_lite,0,0,0,1017,shuffled_tiers
17,1,1,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q33,0,0.7499740821752028,3,linucb_primary,0,0,0,1111,shuffled_tiers
17,1,1,1,0.11804767309875142,104,1,0.5278093076049943,0.01,0,lotte_technology_search_100k_q451,1,0.7188531115853266,3,hybrid_lite,1,1,1,881,shuffled_tiers
17,1,1,1,1.0,827,10,0.0,1.0,0,lotte_technology_search_100k_q181,1,0.875526228430993,3,linucb_primary,0,0,1,827,shuffled_tiers
17,1,1,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q36,0,0.8681647139773955,3,linucb_primary,0,0,0,1456,shuffled_tiers
17,1,1,1,0.25329927628778204,595,1,0.4853128991060025,0.01,0,lotte_technology_search_100k_q471,1,0.8630667382839654,3,linucb_primary,1,1,1,2349,shuffled_tiers
17,1,1,1,0.15725806451612903,351,1,0.796594982078853,0.01,0,lotte_technology_search_100k_q124,1,0.9278650838215263,3,linucb_primary,1,1,1,2232,shuffled_tiers
17,0,1,1,0.7498485766202302,1238,5,0.3167777104784979,0.69,1,lotte_technology_search_100k_q364,2,0.9158732478031254,2,linucb_primary,1,1,1,1651,shuffled_tiers
17,1,1,1,0.01794453507340946,33,1,0.8276237085372485,0.01,0,lotte_technology_search_100k_q520,1,0.7740537231595404,3,linucb_primary,1,1,1,1839,shuffled_tiers
17,0,0,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q92,0,0.37090219323015716,1,full_dense_fallback,0,0,0,1110,shuffled_tiers
17,1,1,1,0.39987445072190836,637,4,0.6001255492780917,0.01,1,lotte_technology_search_100k_q108,5,0.6169780794014521,3,hybrid_lite,1,1,1,1593,shuffled_tiers
17,1,0,0,nan,0,0,nan,nan,0,lotte_technology_search_100k_q282,0,0.5980504197273985,1,hybrid_lite,0,0,0,1609,shuffled_tiers
17,1,1,1,0.14044213263979194,324,1,0.5977459904638058,0.01,0,lotte_technology_search_100k_q410,1,0.8404544237950817,3,linucb_primary,1,1,1,2307,shuffled_tiers
17,1,1,1,0.06979405034324943,122,1,0.8272311212814645,0.01,0,lotte_technology_search_100k_q401,1,0.8756872290225894,3,linucb_primary,1,1,1,1748,shuffled_tiers
17,1,1,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q505,0,0.5731535494906497,3,hybrid_lite,0,0,0,1110,shuffled_tiers
17,1,1,1,0.0856662933930571,153,1,0.5823068309070549,0.01,1,lotte_technology_search_100k_q490,3,0.7470634705028482,3,linucb_primary,1,1,1,1786,shuffled_tiers
17,1,0,1,0.147,147,2,0.643,0.01,0,lotte_technology_search_100k_q224,1,0.3469783728343192,2,full_dense_fallback,1,1,1,1000,shuffled_tiers
17,1,1,1,0.19463505926388022,312,1,0.4741110417966313,0.01,0,lotte_technology_search_100k_q61,1,0.5790230770351342,3,hybrid_lite,1,1,1,1603,shuffled_tiers
17,1,1,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q169,0,0.8943683660766976,3,linucb_primary,0,0,0,1023,shuffled_tiers
17,0,0,0,nan,0,0,nan,nan,0,lotte_technology_search_100k_q137,0,0.2603695921586198,0,full_dense_fallback,0,0,0,1086,shuffled_tiers
17,0,1,1,0.2510530749789385,298,2,0.5492839090143218,0.01,0,lotte_technology_search_100k_q144,1,0.8718435354563576,2,linucb_primary,1,1,1,1187,shuffled_tiers
17,1,0,1,0.16202844774273345,262,2,0.7309833024118738,0.01,0,lotte_technology_search_100k_q199,1,0.47425710291308787,2,hybrid_lite,1,1,1,1617,shuffled_tiers
17,1,1,1,0.19316081330868762,209,1,0.5785582255083179,0.01,1,lotte_technology_search_100k_q371,2,0.8742948419022758,3,linucb_primary,1,1,1,1082,shuffled_tiers
17,1,0,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q153,0,0.42099094429019984,2,full_dense_fallback,0,0,0,1403,shuffled_tiers
17,1,1,1,0.8310970797158642,1053,7,0.16890292028413578,0.84,0,lotte_technology_search_100k_q233,1,0.9790900456202887,3,linucb_primary,1,1,1,1267,shuffled_tiers
17,1,1,1,0.1755062680810029,182,1,0.40887174541947924,0.01,1,lotte_technology_search_100k_q232,2,0.9805084965241825,3,linucb_primary,1,1,1,1037,shuffled_tiers
17,1,1,1,0.072,72,1,0.642,0.01,1,lotte_technology_search_100k_q563,3,0.9524354475083892,3,linucb_primary,1,1,1,1000,shuffled_tiers
17,1,1,1,0.10884353741496598,256,1,0.7874149659863946,0.01,0,lotte_technology_search_100k_q408,1,0.7898769320375854,3,linucb_primary,1,1,1,2352,shuffled_tiers
17,0,0,0,nan,0,0,nan,nan,0,lotte_technology_search_100k_q74,0,0.19103881129202155,0,full_dense_fallback,0,0,0,574,shuffled_tiers
17,1,1,1,0.6507739938080496,1051,8,0.34922600619195043,0.66,0,lotte_technology_search_100k_q201,1,0.6427212653251809,3,hybrid_lite,1,1,1,1615,shuffled_tiers
17,1,1,1,0.558955223880597,749,3,0.3820895522388059,0.01,0,lotte_technology_search_100k_q478,1,0.6223906541496141,3,hybrid_lite,1,1,1,1340,shuffled_tiers
17,0,1,1,nan,0,0,nan,nan,0,lotte_technology_search_100k_q176,0,0.7463554769584477,2,linucb_primary,0,0,0,568,shuffled_tiers
17,1,1,1,0.10365425158116655,295,1,0.7617709065354884,0.01,1,lotte_technology_search_100k_q297,2,0.9617253089029423,3,linucb_primary,1,1,1,2846,shuffled_tiers
17,1,1,1,0.11472602739726027,335,1,0.37089041095890407,0.01,1,lotte_technology_search_100k_q458,3,0.9529685907957635,3,linucb_primary,1,1,1,2920,shuffled_tiers
17,1,1,1,0.21875,154,2,0.5596590909090908,0.01,0,lotte_technology_search_100k_q241,1,0.6788220781884129,3,hybrid_lite,1,1,1,704,shuffled_tiers
17,1,1,1,0.19373219373219372,136,1,0.670940170940171,0.01,1,lotte_technology_search_100k_q272,2,0.9134640011027698,3,linucb_primary,1,1,1,702,shuffled_tiers
17,1,1,1,0.030619345859429367,44,1,0.47599164926931103,0.01,1,lotte_technology_search_100k_q344,4,0.9320701179988412,3,linucb_primary,1,1,1,1437,shuffled_tiers
17,1,1,1,0.22241086587436332,262,1,0.4227504244482173,0.01,1,lotte_technology_search_100k_q94,3,0.8900130627990606,3,linucb_primary,1,1,1,1178,shuffled_tiers
17,1,1,1,0.28447837150127225,559,1,0.3684478371501272,0.01,0,lotte_technology_search_100k_q198,1,0.850439515187822,3,linucb_primary,1,1,1,1965,shuffled_tiers
17,1,1,1,0.11752044769694361,273,1,0.6190271201033146,0.01,0,lotte_technology_search_100k_q564,1,0.9977021409502285,3,linucb_primary,1,1,1,2323,shuffled_tiers
17,1,1,1,0.015767131594906003,26,1,0.676773802304427,0.01,1,lotte_technology_search_100k_q464,10,0.9293563859534164,3,linucb_primary,1,1,1,1649,shuffled_tiers
17,1,1,1,0.0692588092345079,114,1,0.3669501822600243,0.01,0,lotte_technology_search_100k_q407,1,0.5690905067513298,3,hybrid_lite,1,1,1,1646,shuffled_tiers
17,1,1,1,0.08497246262785209,108,1,0.6113296616837136,0.01,1,lotte_technology_search_100k_q399,7,0.8160955634002044,3,linucb_primary,1,1,1,1271,shuffled_tiers
