selector,split,seed,budget_ratio,min_keep,target_coverage,score_threshold,final_hit@10,hit_delta_vs_dense_pp,token_saving_vs_dense_pct,actual_coverage,source_selective_risk,dense_hit@10,dense_selective_risk,dense_tokens,final_tokens,hit_delta_vs_source_pp,num_queries,selected_dense_hit_queries,selected_source_hit_queries,source_hit@10,source_tokens,token_saving_vs_source_pct
learned_confidence,calibration,13,0.92,7,0.1,0.9596842580647891,0.8715083798882681,1.1173184357541888,0.6204088422437692,0.1005586592178771,0.05555555555555555,0.8603351955307262,0.05555555555555555,1477.6703910614526,1468.5027932960893,-0.5586592178770999,179,18,18,0.8770949720670391,1498.8435754189943,2.024279425851583
learned_confidence,test,13,0.92,7,0.1,0.9596842580647891,0.8752997601918465,0.47961630695443347,-5.265072425942852,0.11270983213429256,0.022727272727272728,0.8705035971223022,0.044444444444444446,1470.1199040767385,1547.5227817745804,-0.23980815347721673,417,45,44,0.8776978417266187,1569.6354916067146,1.408779933327009
learned_confidence,calibration,13,0.92,8,0.1,0.9596842580647891,0.8715083798882681,1.1173184357541888,0.1671058551320881,0.1005586592178771,0.05555555555555555,0.8603351955307262,0.05555555555555555,1477.6703910614526,1475.2011173184358,-0.5586592178770999,179,18,18,0.8770949720670391,1498.8435754189943,1.5773799540054978
learned_confidence,test,13,0.92,8,0.1,0.9596842580647891,0.8776978417266187,0.7194244604316502,-5.393122797859862,0.11270983213429256,0.0,0.8705035971223022,0.022222222222222223,1470.1199040767385,1549.4052757793766,0.0,417,45,44,0.8776978417266187,1569.6354916067146,1.2888480118801282
learned_confidence,calibration,13,0.95,4,0.1,0.9596842580647891,0.8715083798882681,1.1173184357541888,0.04650230810236966,0.1005586592178771,0.05555555555555555,0.8603351955307262,0.05555555555555555,1477.6703910614526,1476.9832402234638,-0.5586592178770999,179,18,18,0.8770949720670391,1498.8435754189943,1.4584800945235066
learned_confidence,test,13,0.95,4,0.1,0.9596842580647891,0.8776978417266187,0.7194244604316502,-5.5077972073600545,0.11270983213429256,0.0,0.8705035971223022,0.022222222222222223,1470.1199040767385,1551.0911270983213,0.0,417,45,44,0.8776978417266187,1569.6354916067146,1.1814440108901203
learned_confidence,calibration,13,0.95,5,0.1,0.9596842580647891,0.8715083798882681,1.1173184357541888,0.04650230810236966,0.1005586592178771,0.05555555555555555,0.8603351955307262,0.05555555555555555,1477.6703910614526,1476.9832402234638,-0.5586592178770999,179,18,18,0.8770949720670391,1498.8435754189943,1.4584800945235066
learned_confidence,test,13,0.95,5,0.1,0.9596842580647891,0.8776978417266187,0.7194244604316502,-5.5077972073600545,0.11270983213429256,0.0,0.8705035971223022,0.022222222222222223,1470.1199040767385,1551.0911270983213,0.0,417,45,44,0.8776978417266187,1569.6354916067146,1.1814440108901203
learned_confidence,calibration,13,0.95,6,0.1,0.9596842580647891,0.8715083798882681,1.1173184357541888,0.04650230810236966,0.1005586592178771,0.05555555555555555,0.8603351955307262,0.05555555555555555,1477.6703910614526,1476.9832402234638,-0.5586592178770999,179,18,18,0.8770949720670391,1498.8435754189943,1.4584800945235066
learned_confidence,test,13,0.95,6,0.1,0.9596842580647891,0.8776978417266187,0.7194244604316502,-5.5077972073600545,0.11270983213429256,0.0,0.8705035971223022,0.022222222222222223,1470.1199040767385,1551.0911270983213,0.0,417,45,44,0.8776978417266187,1569.6354916067146,1.1814440108901203
