selector,split,budget_ratio,min_keep,target_coverage,final_hit@10,hit_delta_vs_dense_pp,token_saving_vs_dense_pct,actual_coverage,source_selective_risk,dense_selective_risk,hit_delta_vs_source_pp,num_seeds,token_saving_vs_source_pct
budget_only,test,0.92,8,1.0,0.8681055155875299,-0.23980815347722415,7.5947192135369015,1.0,0.012735606240595549,0.030303030303030304,-1.119104716227019,3,13.525666402456178
budget_only,test,0.95,4,1.0,0.8705035971223022,-3.700743415417189e-15,6.181271477663219,1.0,0.01000831551437396,0.02846648301193756,-0.8792965627497984,3,12.202146047857994
budget_only,test,0.95,5,1.0,0.8705035971223022,-3.700743415417189e-15,6.178879029100866,1.0,0.01000831551437396,0.02846648301193756,-0.8792965627497984,3,12.199934574735435
budget_only,test,0.95,6,1.0,0.8705035971223022,-3.700743415417189e-15,6.1782265431293135,1.0,0.01000831551437396,0.02846648301193756,-0.8792965627497984,3,12.199331445702011
budget_only,test,0.95,7,1.0,0.8705035971223022,-3.700743415417189e-15,6.156259515420407,1.0,0.01000831551437396,0.02846648301193756,-0.8792965627497984,3,12.17878713461567
budget_only,test,0.95,8,1.0,0.8705035971223022,-3.700743415417189e-15,5.839695071555958,1.0,0.01000831551437396,0.02846648301193756,-0.8792965627497984,3,11.882248730640411
budget_only,test,0.98,4,1.0,0.8689048760991207,-0.15987210231815188,3.7592435512636393,1.0,0.011824859428209392,0.02846648301193756,-1.0391686650679466,3,9.937439816646004
budget_only,test,0.98,5,1.0,0.8689048760991207,-0.15987210231815188,3.7592435512636393,1.0,0.011824859428209392,0.02846648301193756,-1.0391686650679466,3,9.937439816646004
budget_only,test,0.98,6,1.0,0.8689048760991207,-0.15987210231815188,3.7592435512636393,1.0,0.011824859428209392,0.02846648301193756,-1.0391686650679466,3,9.937439816646004
budget_only,test,0.98,7,1.0,0.8689048760991207,-0.15987210231815188,3.7592435512636393,1.0,0.011824859428209392,0.02846648301193756,-1.0391686650679466,3,9.937439816646004
budget_only,test,0.98,8,1.0,0.8689048760991207,-0.15987210231815188,3.6549545434773067,1.0,0.011824859428209392,0.02846648301193756,-1.0391686650679466,3,9.839232004343216
geometry_similarity,calibration,0.75,4,0.1,0.8640595903165735,0.3724394785847296,0.3040923291355339,0.1005586592178771,0.11953601953601954,0.12637362637362637,-0.9310986964618259,3,2.381804011252908
geometry_similarity,calibration,0.75,4,0.2,0.8621973929236499,0.18621973929236665,2.784089405413178,0.2011173184357542,0.0708517536103743,0.08608058608058608,-1.1173184357541888,3,4.812433074942224
geometry_similarity,calibration,0.75,4,0.3,0.8584729981378026,-0.18621973929236293,5.876303860447714,0.3016759776536313,0.061663143058491895,0.056182643221781056,-1.4897579143389184,3,7.838445254645558
geometry_similarity,calibration,0.75,4,0.4,0.8566108007448789,-0.37243947858472587,8.989312030487373,0.4022346368715084,0.050018843037497644,0.04115932464389815,-1.6759776536312814,3,10.8864478742606
geometry_similarity,calibration,0.75,4,0.5,0.8566108007448789,-0.37243947858472587,11.997847535440686,0.5027932960893855,0.040251498795118114,0.037514062603401496,-1.6759776536312814,3,13.830838775391863
geometry_similarity,calibration,0.75,4,0.6,0.8566108007448789,-0.37243947858472587,16.17637607134891,0.6033519553072626,0.033054716005375503,0.030576418514290292,-1.6759776536312814,3,17.917091081659276
geometry_similarity,calibration,0.75,4,0.7,0.8528864059590316,-0.7448789571694555,19.080438911215886,0.7039106145251397,0.03403926948469519,0.03510556326090307,-2.0484171322160107,3,20.762245267068327
geometry_similarity,calibration,0.75,4,0.8,0.8491620111731844,-1.117318435754185,22.47031854711163,0.8044692737430168,0.034947635282804444,0.04385132999141941,-2.4208566108007403,3,24.08297600534416
geometry_similarity,calibration,0.75,4,0.9,0.8472998137802608,-1.3035381750465518,25.876707132496296,0.9050279329608939,0.03340306478221678,0.043585569500603896,-2.607076350093107,3,27.417252655650927
